Node,Depth,Value
C3,3,8
B3,4,-10
C3,3,-10
E3,4,37
C3,3,-10
E4,4,36
C3,3,-10
A5,4,13
C3,3,-10
B5,4,8
C3,3,-10
C5,4,15
C3,3,-10
D5,4,17
C3,3,-10
E5,4,28
C3,3,-10
A4,2,-10
E3,3,Infinity
A1,4,-10
E3,3,-10
B1,4,-6
E3,3,-10
E1,4,-20
E3,3,-20
A2,4,-10
E3,3,-20
B2,4,-2
E3,3,-20
A3,4,-18
E3,3,-20
B3,4,-38
E3,3,-38
C3,4,-5
E3,3,-38
E4,4,6
E3,3,-38
A5,4,-15
E3,3,-38
B5,4,-20
E3,3,-38
C5,4,-13
E3,3,-38
D5,4,-11
E3,3,-38
E5,4,0
E3,3,-38
A4,2,-10
E4,3,Infinity
A1,4,-11
E4,3,-11
B1,4,-7
E4,3,-11
E1,4,-21
E4,3,-21
A2,4,-11
E4,3,-21
B2,4,-3
E4,3,-21
A3,4,-19
E4,3,-21
B3,4,-39
E4,3,-39
C3,4,-4
E4,3,-39
E3,4,-12
E4,3,-39
A5,4,-16
E4,3,-39
B5,4,-21
E4,3,-39
C5,4,-14
E4,3,-39
D5,4,-12
E4,3,-39
E5,4,-1
E4,3,-39
A4,2,-10
A5,3,Infinity
A1,4,12
A5,3,12
B1,4,16
A5,3,12
E1,4,2
A5,3,2
A2,4,12
A5,3,2
B2,4,20
A5,3,2
A3,4,4
A5,3,2
B3,4,-16
A5,3,-16
C3,4,19
A5,3,-16
E3,4,15
A5,3,-16
E4,4,30
A5,3,-16
B5,4,2
A5,3,-16
C5,4,9
A5,3,-16
D5,4,11
A5,3,-16
E5,4,22
A5,3,-16
A4,2,-10
B5,3,Infinity
A1,4,17
B5,3,17
B1,4,21
B5,3,17
E1,4,7
B5,3,7
A2,4,17
B5,3,7
B2,4,25
B5,3,7
A3,4,9
B5,3,7
B3,4,-11
B5,3,-11
C3,4,24
B5,3,-11
E3,4,20
B5,3,-11
E4,4,35
B5,3,-11
A5,4,-48
B5,3,-48
C5,4,-46
B5,3,-48
D5,4,16
B5,3,-48
E5,4,27
B5,3,-48
A4,2,-10
C5,3,Infinity
A1,4,10
C5,3,10
B1,4,14
C5,3,10
E1,4,0
C5,3,0
A2,4,10
C5,3,0
B2,4,18
C5,3,0
A3,4,2
C5,3,0
B3,4,-18
C5,3,-18
C3,4,17
C5,3,-18
E3,4,13
C5,3,-18
E4,4,28
C5,3,-18
A5,4,5
C5,3,-18
B5,4,0
C5,3,-18
D5,4,-37
C5,3,-37
E5,4,20
C5,3,-37
A4,2,-10
D5,3,Infinity
A1,4,8
D5,3,8
B1,4,12
D5,3,8
E1,4,-2
D5,3,-2
A2,4,8
D5,3,-2
B2,4,16
D5,3,-2
A3,4,0
D5,3,-2
B3,4,-20
D5,3,-20
C3,4,15
D5,3,-20
E3,4,11
D5,3,-20
E4,4,26
D5,3,-20
A5,4,3
D5,3,-20
B5,4,-2
D5,3,-20
C5,4,-37
D5,3,-37
E5,4,18
D5,3,-37
A4,2,-10
E5,3,Infinity
A1,4,-3
E5,3,-3
B1,4,1
E5,3,-3
E1,4,-13
E5,3,-13
A2,4,-3
E5,3,-13
B2,4,5
E5,3,-13
A3,4,-11
E5,3,-13
B3,4,-31
E5,3,-31
C3,4,4
E5,3,-31
E3,4,0
E5,3,-31
E4,4,-5
E5,3,-31
A5,4,-8
E5,3,-31
B5,4,-13
E5,3,-31
C5,4,-6
E5,3,-31
D5,4,-24
E5,3,-31
A4,2,-10
B4,1,-28
E4,2,-Infinity
A1,3,Infinity
B1,4,29
A1,3,29
E1,4,15
A1,3,15
A2,4,25
A1,3,15
B2,4,33
A1,3,15
A3,4,17
A1,3,15
B3,4,-3
A1,3,-3
C3,4,32
A1,3,-3
E3,4,28
A1,3,-3
A4,4,25
A1,3,-3
A5,4,20
A1,3,-3
B5,4,15
A1,3,-3
C5,4,22
A1,3,-3
D5,4,24
A1,3,-3
E5,4,35
A1,3,-3
E4,2,-3
B1,3,Infinity
A1,4,21
B1,3,21
E1,4,11
B1,3,11
A2,4,21
B1,3,11
B2,4,29
B1,3,11
A3,4,13
B1,3,11
B3,4,-7
B1,3,-7
C3,4,28
B1,3,-7
E3,4,24
B1,3,-7
A4,4,21
B1,3,-7
A5,4,16
B1,3,-7
B5,4,11
B1,3,-7
C5,4,18
B1,3,-7
D5,4,20
B1,3,-7
E5,4,31
B1,3,-7
E4,2,-3
E1,3,Infinity
A1,4,35
E1,3,35
B1,4,39
E1,3,35
A2,4,35
E1,3,35
B2,4,43
E1,3,35
A3,4,27
E1,3,27
B3,4,7
E1,3,7
C3,4,42
E1,3,7
E3,4,38
E1,3,7
A4,4,35
E1,3,7
A5,4,30
E1,3,7
B5,4,25
E1,3,7
C5,4,32
E1,3,7
D5,4,34
E1,3,7
E5,4,45
E1,3,7
E4,2,7
A2,3,Infinity
A1,4,25
A2,3,25
B1,4,29
A2,3,25
E1,4,15
A2,3,15
B2,4,33
A2,3,15
A3,4,17
A2,3,15
B3,4,-3
A2,3,-3
C3,4,32
A2,3,-3
E3,4,28
A2,3,-3
A4,4,25
A2,3,-3
A5,4,20
A2,3,-3
B5,4,15
A2,3,-3
C5,4,22
A2,3,-3
D5,4,24
A2,3,-3
E5,4,35
A2,3,-3
E4,2,7
B2,3,Infinity
A1,4,17
B2,3,17
B1,4,21
B2,3,17
E1,4,7
B2,3,7
A2,4,17
B2,3,7
A3,4,9
B2,3,7
B3,4,-11
B2,3,-11
C3,4,24
B2,3,-11
E3,4,20
B2,3,-11
A4,4,17
B2,3,-11
A5,4,12
B2,3,-11
B5,4,7
B2,3,-11
C5,4,14
B2,3,-11
D5,4,16
B2,3,-11
E5,4,27
B2,3,-11
E4,2,7
A3,3,Infinity
A1,4,33
A3,3,33
B1,4,37
A3,3,33
E1,4,23
A3,3,23
A2,4,33
A3,3,23
B2,4,41
A3,3,23
B3,4,5
A3,3,5
C3,4,40
A3,3,5
E3,4,36
A3,3,5
A4,4,33
A3,3,5
A5,4,28
A3,3,5
B5,4,23
A3,3,5
C5,4,30
A3,3,5
D5,4,32
A3,3,5
E5,4,43
A3,3,5
E4,2,7
B3,3,Infinity
A1,4,53
B3,3,53
B1,4,57
B3,3,53
E1,4,43
B3,3,43
A2,4,53
B3,3,43
B2,4,61
B3,3,43
A3,4,45
B3,3,43
C3,4,-36
B3,3,-36
E3,4,56
B3,3,-36
A4,4,53
B3,3,-36
A5,4,48
B3,3,-36
B5,4,43
B3,3,-36
C5,4,50
B3,3,-36
D5,4,52
B3,3,-36
E5,4,63
B3,3,-36
E4,2,7
C3,3,Infinity
A1,4,36
C3,3,36
B1,4,40
C3,3,36
E1,4,26
C3,3,26
A2,4,36
C3,3,26
B2,4,44
C3,3,26
A3,4,28
C3,3,26
B3,4,8
C3,3,8
E3,4,37
C3,3,8
A4,4,36
C3,3,8
A5,4,31
C3,3,8
B5,4,26
C3,3,8
C5,4,33
C3,3,8
D5,4,35
C3,3,8
E5,4,46
C3,3,8
E4,2,8
E3,3,Infinity
A1,4,12
E3,3,12
B1,4,16
E3,3,12
E1,4,2
E3,3,2
A2,4,12
E3,3,2
B2,4,20
E3,3,2
A3,4,4
E3,3,2
B3,4,-16
E3,3,-16
C3,4,17
E3,3,-16
A4,4,12
E3,3,-16
A5,4,7
E3,3,-16
B5,4,2
E3,3,-16
C5,4,9
E3,3,-16
D5,4,11
E3,3,-16
E5,4,22
E3,3,-16
E4,2,8
A4,3,Infinity
A1,4,25
A4,3,25
B1,4,29
A4,3,25
E1,4,15
A4,3,15
A2,4,25
A4,3,15
B2,4,33
A4,3,15
A3,4,17
A4,3,15
B3,4,-3
A4,3,-3
C3,4,32
A4,3,-3
E3,4,28
A4,3,-3
A5,4,20
A4,3,-3
B5,4,15
A4,3,-3
C5,4,22
A4,3,-3
D5,4,24
A4,3,-3
E5,4,35
A4,3,-3
E4,2,8
A5,3,Infinity
A1,4,30
A5,3,30
B1,4,34
A5,3,30
E1,4,20
A5,3,20
A2,4,30
A5,3,20
B2,4,38
A5,3,20
A3,4,22
A5,3,20
B3,4,2
A5,3,2
C3,4,37
A5,3,2
E3,4,33
A5,3,2
A4,4,30
A5,3,2
B5,4,20
A5,3,2
C5,4,27
A5,3,2
D5,4,29
A5,3,2
E5,4,40
A5,3,2
E4,2,8
B5,3,Infinity
A1,4,35
B5,3,35
B1,4,39
B5,3,35
E1,4,25
B5,3,25
A2,4,35
B5,3,25
B2,4,43
B5,3,25
A3,4,27
B5,3,25
B3,4,7
B5,3,7
C3,4,42
B5,3,7
E3,4,38
B5,3,7
A4,4,35
B5,3,7
A5,4,30
B5,3,7
C5,4,-28
B5,3,-28
D5,4,34
B5,3,-28
E5,4,45
B5,3,-28
E4,2,8
C5,3,Infinity
A1,4,28
C5,3,28
B1,4,32
C5,3,28
E1,4,18
C5,3,18
A2,4,28
C5,3,18
B2,4,36
C5,3,18
A3,4,20
C5,3,18
B3,4,0
C5,3,0
C3,4,35
C5,3,0
E3,4,31
C5,3,0
A4,4,28
C5,3,0
A5,4,23
C5,3,0
B5,4,18
C5,3,0
D5,4,-19
C5,3,-19
E5,4,38
C5,3,-19
E4,2,8
D5,3,Infinity
A1,4,26
D5,3,26
B1,4,30
D5,3,26
E1,4,16
D5,3,16
A2,4,26
D5,3,16
B2,4,34
D5,3,16
A3,4,18
D5,3,16
B3,4,-2
D5,3,-2
C3,4,33
D5,3,-2
E3,4,29
D5,3,-2
A4,4,26
D5,3,-2
A5,4,21
D5,3,-2
B5,4,16
D5,3,-2
C5,4,-19
D5,3,-19
E5,4,-6
D5,3,-19
E4,2,8
E5,3,Infinity
A1,4,15
E5,3,15
B1,4,19
E5,3,15
E1,4,5
E5,3,5
A2,4,15
E5,3,5
B2,4,23
E5,3,5
A3,4,7
E5,3,5
B3,4,-13
E5,3,-13
C3,4,22
E5,3,-13
E3,4,18
E5,3,-13
A4,4,15
E5,3,-13
A5,4,10
E5,3,-13
B5,4,5
E5,3,-13
C5,4,12
E5,3,-13
D5,4,-6
E5,3,-13
E4,2,8
B4,1,-28
A5,2,-Infinity
A1,3,Infinity
B1,4,6
A1,3,6
E1,4,-8
A1,3,-8
A2,4,2
A1,3,-8
B2,4,10
A1,3,-8
A3,4,-6
A1,3,-8
B3,4,-26
A1,3,-26
C3,4,9
A1,3,-26
E3,4,5
A1,3,-26
A4,4,-22
A1,3,-26
E4,4,20
A1,3,-26
B5,4,-32
A1,3,-32
C5,4,-1
A1,3,-32
D5,4,1
A1,3,-32
E5,4,12
A1,3,-32
A5,2,-32
B1,3,Infinity
A1,4,-2
B1,3,-2
E1,4,-12
B1,3,-12
A2,4,-2
B1,3,-12
B2,4,6
B1,3,-12
A3,4,-10
B1,3,-12
B3,4,-30
B1,3,-30
C3,4,5
B1,3,-30
E3,4,1
B1,3,-30
A4,4,-26
B1,3,-30
E4,4,16
B1,3,-30
B5,4,-36
B1,3,-36
C5,4,-5
B1,3,-36
D5,4,-3
B1,3,-36
E5,4,8
B1,3,-36
A5,2,-32
E1,3,Infinity
A1,4,12
E1,3,12
B1,4,16
E1,3,12
A2,4,12
E1,3,12
B2,4,20
E1,3,12
A3,4,4
E1,3,4
B3,4,-16
E1,3,-16
C3,4,19
E1,3,-16
E3,4,15
E1,3,-16
A4,4,-12
E1,3,-16
E4,4,30
E1,3,-16
B5,4,-22
E1,3,-22
C5,4,9
E1,3,-22
D5,4,11
E1,3,-22
E5,4,22
E1,3,-22
A5,2,-22
A2,3,Infinity
A1,4,2
A2,3,2
B1,4,6
A2,3,2
E1,4,-8
A2,3,-8
B2,4,10
A2,3,-8
A3,4,-6
A2,3,-8
B3,4,-26
A2,3,-26
C3,4,9
A2,3,-26
E3,4,5
A2,3,-26
A4,4,-22
A2,3,-26
E4,4,20
A2,3,-26
B5,4,-32
A2,3,-32
C5,4,-1
A2,3,-32
D5,4,1
A2,3,-32
E5,4,12
A2,3,-32
A5,2,-22
B2,3,Infinity
A1,4,-6
B2,3,-6
B1,4,-2
B2,3,-6
E1,4,-16
B2,3,-16
A2,4,-6
B2,3,-16
A3,4,-14
B2,3,-16
B3,4,-34
B2,3,-34
C3,4,1
B2,3,-34
E3,4,-3
B2,3,-34
A4,4,-30
B2,3,-34
E4,4,12
B2,3,-34
B5,4,-40
B2,3,-40
C5,4,-9
B2,3,-40
D5,4,-7
B2,3,-40
E5,4,4
B2,3,-40
A5,2,-22
A3,3,Infinity
A1,4,10
A3,3,10
B1,4,14
A3,3,10
E1,4,0
A3,3,0
A2,4,10
A3,3,0
B2,4,18
A3,3,0
B3,4,-18
A3,3,-18
C3,4,17
A3,3,-18
E3,4,13
A3,3,-18
A4,4,-70
A3,3,-70
E4,4,28
A3,3,-70
B5,4,-24
A3,3,-70
C5,4,7
A3,3,-70
D5,4,9
A3,3,-70
E5,4,20
A3,3,-70
A5,2,-22
B3,3,Infinity
A1,4,30
B3,3,30
B1,4,34
B3,3,30
E1,4,20
B3,3,20
A2,4,30
B3,3,20
B2,4,38
B3,3,20
A3,4,22
B3,3,20
C3,4,-59
B3,3,-59
E3,4,33
B3,3,-59
A4,4,6
B3,3,-59
E4,4,48
B3,3,-59
B5,4,-4
B3,3,-59
C5,4,27
B3,3,-59
D5,4,29
B3,3,-59
E5,4,40
B3,3,-59
A5,2,-22
C3,3,Infinity
A1,4,13
C3,3,13
B1,4,17
C3,3,13
E1,4,3
C3,3,3
A2,4,13
C3,3,3
B2,4,21
C3,3,3
A3,4,5
C3,3,3
B3,4,-15
C3,3,-15
E3,4,32
C3,3,-15
A4,4,-11
C3,3,-15
E4,4,31
C3,3,-15
B5,4,-21
C3,3,-21
C5,4,10
C3,3,-21
D5,4,12
C3,3,-21
E5,4,23
C3,3,-21
A5,2,-21
E3,3,Infinity
A1,4,-15
E3,3,-15
B1,4,-11
E3,3,-15
E1,4,-25
E3,3,-25
A2,4,-15
E3,3,-25
B2,4,-7
E3,3,-25
A3,4,-23
E3,3,-25
B3,4,-43
E3,3,-43
C3,4,-10
E3,3,-43
A4,4,-39
E3,3,-43
E4,4,1
E3,3,-43
B5,4,-49
E3,3,-49
C5,4,-18
E3,3,-49
D5,4,-16
E3,3,-49
E5,4,-5
E3,3,-49
A5,2,-21
A4,3,Infinity
A1,4,52
A4,3,52
B1,4,56
A4,3,52
E1,4,42
A4,3,42
A2,4,52
A4,3,42
B2,4,60
A4,3,42
A3,4,44
A4,3,42
B3,4,24
A4,3,24
C3,4,59
A4,3,24
E3,4,55
A4,3,24
E4,4,70
A4,3,24
B5,4,42
A4,3,24
C5,4,49
A4,3,24
D5,4,51
A4,3,24
E5,4,62
A4,3,24
A5,2,24
E4,3,Infinity
A1,4,-16
E4,3,-16
B1,4,-12
E4,3,-16
E1,4,-26
E4,3,-26
A2,4,-16
E4,3,-26
B2,4,-8
E4,3,-26
A3,4,-24
E4,3,-26
B3,4,-44
E4,3,-44
C3,4,-9
E4,3,-44
E3,4,-17
E4,3,-44
A4,4,-40
E4,3,-44
B5,4,-50
E4,3,-50
C5,4,-19
E4,3,-50
D5,4,-17
E4,3,-50
E5,4,-6
E4,3,-50
A5,2,24
B5,3,Infinity
A1,4,62
B5,3,62
B1,4,66
B5,3,62
E1,4,52
B5,3,52
A2,4,62
B5,3,52
B2,4,70
B5,3,52
A3,4,54
B5,3,52
B3,4,34
B5,3,34
C3,4,69
B5,3,34
E3,4,65
B5,3,34
A4,4,62
B5,3,34
E4,4,80
B5,3,34
C5,4,-1
B5,3,-1
D5,4,61
B5,3,-1
E5,4,72
B5,3,-1
A5,2,24
C5,3,Infinity
A1,4,5
C5,3,5
B1,4,9
C5,3,5
E1,4,-5
C5,3,-5
A2,4,5
C5,3,-5
B2,4,13
C5,3,-5
A3,4,-3
C5,3,-5
B3,4,-23
C5,3,-23
C3,4,12
C5,3,-23
E3,4,8
C5,3,-23
A4,4,-19
C5,3,-23
E4,4,23
C5,3,-23
B5,4,-75
C5,3,-75
D5,4,-42
C5,3,-75
E5,4,15
C5,3,-75
A5,2,24
D5,3,Infinity
A1,4,3
D5,3,3
B1,4,7
D5,3,3
E1,4,-7
D5,3,-7
A2,4,3
D5,3,-7
B2,4,11
D5,3,-7
A3,4,-5
D5,3,-7
B3,4,-25
D5,3,-25
C3,4,10
D5,3,-25
E3,4,6
D5,3,-25
A4,4,-21
D5,3,-25
E4,4,21
D5,3,-25
B5,4,-31
D5,3,-31
C5,4,-42
D5,3,-42
E5,4,13
D5,3,-42
A5,2,24
E5,3,Infinity
A1,4,-8
E5,3,-8
B1,4,-4
E5,3,-8
E1,4,-18
E5,3,-18
A2,4,-8
E5,3,-18
B2,4,0
E5,3,-18
A3,4,-16
E5,3,-18
B3,4,-36
E5,3,-36
C3,4,-1
E5,3,-36
E3,4,-5
E5,3,-36
A4,4,-32
E5,3,-36
E4,4,-10
E5,3,-36
B5,4,-42
E5,3,-42
C5,4,-11
E5,3,-42
D5,4,-29
E5,3,-42
A5,2,24
B4,1,-28
B5,2,-Infinity
A1,3,Infinity
B1,4,1
A1,3,1
E1,4,-13
A1,3,-13
A2,4,-3
A1,3,-13
B2,4,5
A1,3,-13
A3,4,-11
A1,3,-13
B3,4,-31
A1,3,-31
C3,4,4
A1,3,-31
E3,4,0
A1,3,-31
A4,4,-3
A1,3,-31
E4,4,15
A1,3,-31
A5,4,-8
A1,3,-31
C5,4,-6
A1,3,-31
D5,4,-4
A1,3,-31
E5,4,7
A1,3,-31
B5,2,-31
B1,3,Infinity
A1,4,-7
B1,3,-7
E1,4,-17
B1,3,-17
A2,4,-7
B1,3,-17
B2,4,1
B1,3,-17
A3,4,-15
B1,3,-17
B3,4,-35
B1,3,-35
C3,4,0
B1,3,-35
E3,4,-4
B1,3,-35
A4,4,-7
B1,3,-35
E4,4,11
B1,3,-35
A5,4,-12
B1,3,-35
C5,4,-10
B1,3,-35
D5,4,-8
B1,3,-35
E5,4,3
B1,3,-35
B5,2,-31
E1,3,Infinity
A1,4,7
E1,3,7
B1,4,11
E1,3,7
A2,4,7
E1,3,7
B2,4,15
E1,3,7
A3,4,-1
E1,3,-1
B3,4,-21
E1,3,-21
C3,4,14
E1,3,-21
E3,4,10
E1,3,-21
A4,4,7
E1,3,-21
E4,4,25
E1,3,-21
A5,4,2
E1,3,-21
C5,4,4
E1,3,-21
D5,4,6
E1,3,-21
E5,4,17
E1,3,-21
B5,2,-21
A2,3,Infinity
A1,4,-3
A2,3,-3
B1,4,1
A2,3,-3
E1,4,-13
A2,3,-13
B2,4,5
A2,3,-13
A3,4,-11
A2,3,-13
B3,4,-31
A2,3,-31
C3,4,4
A2,3,-31
E3,4,0
A2,3,-31
A4,4,-3
A2,3,-31
E4,4,15
A2,3,-31
A5,4,-8
A2,3,-31
C5,4,-6
A2,3,-31
D5,4,-4
A2,3,-31
E5,4,7
A2,3,-31
B5,2,-21
B2,3,Infinity
A1,4,-11
B2,3,-11
B1,4,-7
B2,3,-11
E1,4,-21
B2,3,-21
A2,4,-11
B2,3,-21
A3,4,-19
B2,3,-21
B3,4,-39
B2,3,-39
C3,4,-4
B2,3,-39
E3,4,-8
B2,3,-39
A4,4,-11
B2,3,-39
E4,4,7
B2,3,-39
A5,4,-16
B2,3,-39
C5,4,-14
B2,3,-39
D5,4,-12
B2,3,-39
E5,4,-1
B2,3,-39
B5,2,-21
A3,3,Infinity
A1,4,5
A3,3,5
B1,4,9
A3,3,5
E1,4,-5
A3,3,-5
A2,4,5
A3,3,-5
B2,4,13
A3,3,-5
B3,4,-23
A3,3,-23
C3,4,12
A3,3,-23
E3,4,8
A3,3,-23
A4,4,5
A3,3,-23
E4,4,23
A3,3,-23
A5,4,0
A3,3,-23
C5,4,2
A3,3,-23
D5,4,4
A3,3,-23
E5,4,15
A3,3,-23
B5,2,-21
B3,3,Infinity
A1,4,25
B3,3,25
B1,4,29
B3,3,25
E1,4,15
B3,3,15
A2,4,25
B3,3,15
B2,4,33
B3,3,15
A3,4,17
B3,3,15
C3,4,-64
B3,3,-64
E3,4,28
B3,3,-64
A4,4,25
B3,3,-64
E4,4,43
B3,3,-64
A5,4,20
B3,3,-64
C5,4,22
B3,3,-64
D5,4,24
B3,3,-64
E5,4,35
B3,3,-64
B5,2,-21
C3,3,Infinity
A1,4,8
C3,3,8
B1,4,12
C3,3,8
E1,4,-2
C3,3,-2
A2,4,8
C3,3,-2
B2,4,16
C3,3,-2
A3,4,0
C3,3,-2
B3,4,-20
C3,3,-20
E3,4,27
C3,3,-20
A4,4,8
C3,3,-20
E4,4,26
C3,3,-20
A5,4,3
C3,3,-20
C5,4,-15
C3,3,-20
D5,4,7
C3,3,-20
E5,4,18
C3,3,-20
B5,2,-20
E3,3,Infinity
A1,4,-20
E3,3,-20
B1,4,-16
E3,3,-20
E1,4,-30
E3,3,-30
A2,4,-20
E3,3,-30
B2,4,-12
E3,3,-30
A3,4,-28
E3,3,-30
B3,4,-48
E3,3,-48
C3,4,-15
E3,3,-48
A4,4,-20
E3,3,-48
E4,4,-4
E3,3,-48
A5,4,-25
E3,3,-48
C5,4,-23
E3,3,-48
D5,4,-21
E3,3,-48
E5,4,-10
E3,3,-48
B5,2,-20
A4,3,Infinity
A1,4,-3
A4,3,-3
B1,4,1
A4,3,-3
E1,4,-13
A4,3,-13
A2,4,-3
A4,3,-13
B2,4,5
A4,3,-13
A3,4,-11
A4,3,-13
B3,4,-31
A4,3,-31
C3,4,4
A4,3,-31
E3,4,0
A4,3,-31
E4,4,15
A4,3,-31
A5,4,-48
A4,3,-48
C5,4,-6
A4,3,-48
D5,4,-4
A4,3,-48
E5,4,7
A4,3,-48
B5,2,-20
E4,3,Infinity
A1,4,-21
E4,3,-21
B1,4,-17
E4,3,-21
E1,4,-31
E4,3,-31
A2,4,-21
E4,3,-31
B2,4,-13
E4,3,-31
A3,4,-29
E4,3,-31
B3,4,-49
E4,3,-49
C3,4,-14
E4,3,-49
E3,4,-22
E4,3,-49
A4,4,-21
E4,3,-49
A5,4,-26
E4,3,-49
C5,4,-24
E4,3,-49
D5,4,-22
E4,3,-49
E5,4,-11
E4,3,-49
B5,2,-20
A5,3,Infinity
A1,4,2
A5,3,2
B1,4,6
A5,3,2
E1,4,-8
A5,3,-8
A2,4,2
A5,3,-8
B2,4,10
A5,3,-8
A3,4,-6
A5,3,-8
B3,4,-26
A5,3,-26
C3,4,9
A5,3,-26
E3,4,5
A5,3,-26
A4,4,2
A5,3,-26
E4,4,20
A5,3,-26
C5,4,-1
A5,3,-26
D5,4,1
A5,3,-26
E5,4,12
A5,3,-26
B5,2,-20
C5,3,Infinity
A1,4,0
C5,3,0
B1,4,4
C5,3,0
E1,4,-10
C5,3,-10
A2,4,0
C5,3,-10
B2,4,8
C5,3,-10
A3,4,-8
C5,3,-10
B3,4,-28
C5,3,-28
C3,4,7
C5,3,-28
E3,4,3
C5,3,-28
A4,4,0
C5,3,-28
E4,4,18
C5,3,-28
A5,4,-5
C5,3,-28
D5,4,-47
C5,3,-47
E5,4,10
C5,3,-47
B5,2,-20
D5,3,Infinity
A1,4,-2
D5,3,-2
B1,4,2
D5,3,-2
E1,4,-12
D5,3,-12
A2,4,-2
D5,3,-12
B2,4,6
D5,3,-12
A3,4,-10
D5,3,-12
B3,4,-30
D5,3,-30
C3,4,5
D5,3,-30
E3,4,1
D5,3,-30
A4,4,-2
D5,3,-30
E4,4,16
D5,3,-30
A5,4,-7
D5,3,-30
C5,4,-47
D5,3,-47
E5,4,8
D5,3,-47
B5,2,-20
E5,3,Infinity
A1,4,-13
E5,3,-13
B1,4,-9
E5,3,-13
E1,4,-23
E5,3,-23
A2,4,-13
E5,3,-23
B2,4,-5
E5,3,-23
A3,4,-21
E5,3,-23
B3,4,-41
E5,3,-41
C3,4,-6
E5,3,-41
E3,4,-10
E5,3,-41
A4,4,-13
E5,3,-41
E4,4,-15
E5,3,-41
A5,4,-18
E5,3,-41
C5,4,-16
E5,3,-41
D5,4,-34
E5,3,-41
B5,2,-20
B4,1,-28
C5,2,-Infinity
A1,3,Infinity
B1,4,8
A1,3,8
E1,4,-6
A1,3,-6
A2,4,4
A1,3,-6
B2,4,12
A1,3,-6
A3,4,-4
A1,3,-6
B3,4,-24
A1,3,-24
C3,4,11
A1,3,-24
E3,4,7
A1,3,-24
A4,4,4
A1,3,-24
E4,4,22
A1,3,-24
A5,4,-1
A1,3,-24
B5,4,-30
A1,3,-30
D5,4,3
A1,3,-30
E5,4,14
A1,3,-30
C5,2,-30
B1,3,Infinity
A1,4,0
B1,3,0
E1,4,-10
B1,3,-10
A2,4,0
B1,3,-10
B2,4,8
B1,3,-10
A3,4,-8
B1,3,-10
B3,4,-28
B1,3,-28
C3,4,7
B1,3,-28
E3,4,3
B1,3,-28
A4,4,0
B1,3,-28
E4,4,18
B1,3,-28
A5,4,-5
B1,3,-28
B5,4,-34
B1,3,-34
D5,4,-1
B1,3,-34
E5,4,10
B1,3,-34
C5,2,-30
E1,3,Infinity
A1,4,14
E1,3,14
B1,4,18
E1,3,14
A2,4,14
E1,3,14
B2,4,22
E1,3,14
A3,4,6
E1,3,6
B3,4,-14
E1,3,-14
C3,4,21
E1,3,-14
E3,4,17
E1,3,-14
A4,4,14
E1,3,-14
E4,4,32
E1,3,-14
A5,4,9
E1,3,-14
B5,4,-20
E1,3,-20
D5,4,13
E1,3,-20
E5,4,24
E1,3,-20
C5,2,-20
A2,3,Infinity
A1,4,4
A2,3,4
B1,4,8
A2,3,4
E1,4,-6
A2,3,-6
B2,4,12
A2,3,-6
A3,4,-4
A2,3,-6
B3,4,-24
A2,3,-24
C3,4,11
A2,3,-24
E3,4,7
A2,3,-24
A4,4,4
A2,3,-24
E4,4,22
A2,3,-24
A5,4,-1
A2,3,-24
B5,4,-30
A2,3,-30
D5,4,3
A2,3,-30
E5,4,14
A2,3,-30
C5,2,-20
B2,3,Infinity
A1,4,-4
B2,3,-4
B1,4,0
B2,3,-4
E1,4,-14
B2,3,-14
A2,4,-4
B2,3,-14
A3,4,-12
B2,3,-14
B3,4,-32
B2,3,-32
C3,4,3
B2,3,-32
E3,4,-1
B2,3,-32
A4,4,-4
B2,3,-32
E4,4,14
B2,3,-32
A5,4,-9
B2,3,-32
B5,4,-38
B2,3,-38
D5,4,-5
B2,3,-38
E5,4,6
B2,3,-38
C5,2,-20
A3,3,Infinity
A1,4,12
A3,3,12
B1,4,16
A3,3,12
E1,4,2
A3,3,2
A2,4,12
A3,3,2
B2,4,20
A3,3,2
B3,4,-16
A3,3,-16
C3,4,19
A3,3,-16
E3,4,15
A3,3,-16
A4,4,12
A3,3,-16
E4,4,30
A3,3,-16
A5,4,7
A3,3,-16
B5,4,-22
A3,3,-22
D5,4,11
A3,3,-22
E5,4,22
A3,3,-22
C5,2,-20
B3,3,Infinity
A1,4,32
B3,3,32
B1,4,36
B3,3,32
E1,4,22
B3,3,22
A2,4,32
B3,3,22
B2,4,40
B3,3,22
A3,4,24
B3,3,22
C3,4,-57
B3,3,-57
E3,4,35
B3,3,-57
A4,4,32
B3,3,-57
E4,4,50
B3,3,-57
A5,4,27
B3,3,-57
B5,4,-2
B3,3,-57
D5,4,31
B3,3,-57
E5,4,42
B3,3,-57
C5,2,-20
C3,3,Infinity
A1,4,15
C3,3,15
B1,4,19
C3,3,15
E1,4,5
C3,3,5
A2,4,15
C3,3,5
B2,4,23
C3,3,5
A3,4,7
C3,3,5
B3,4,-13
C3,3,-13
E3,4,34
C3,3,-13
A4,4,15
C3,3,-13
E4,4,33
C3,3,-13
A5,4,10
C3,3,-13
B5,4,-19
C3,3,-19
D5,4,14
C3,3,-19
E5,4,25
C3,3,-19
C5,2,-19
E3,3,Infinity
A1,4,-13
E3,3,-13
B1,4,-9
E3,3,-13
E1,4,-23
E3,3,-23
